run_id,timestamp_utc,os_name,os_version,cpu_name,gpu_name,gpu_vendor,gpu_driver,backend,frontend,runner,model_name,model_hash,workload_name,prompt_name,seed,width,height,steps,cfg,sampler,scheduler,batch_size,run_index,warmup,total_time_sec,items_per_sec,tokens_per_sec,vram_peak_mb,ram_peak_mb,gpu_temp_c,gpu_power_w,success,error_type,notes,output_path,raw_log_path
9edb427e23154150b00a8850a9033743,2026-06-08T13:24:56.912607+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,1,true,12.9046,,,9614,5111,,,true,,completed,,results\20260608T132451Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-1.log
39211ea1f0104cefb6b95ecd30550472,2026-06-08T13:25:15.768217+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,2,false,12.7348,,,9614,4954,,,true,,completed,,results\20260608T132451Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-2.log
66d5b5f04e614794a5c45323a186d8df,2026-06-08T13:25:34.417743+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,3,false,12.8672,,,9614,4365,,,true,,completed,,results\20260608T132451Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-3.log
862b054ff904443996297a62f8ae95a6,2026-06-08T13:25:53.295297+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,4,false,12.8306,,,9614,5896,,,true,,completed,,results\20260608T132451Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-4.log
67b8fcb5a69c40d2b65846ee0e05b317,2026-06-08T13:26:12.200289+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,5,false,14.9539,,,9614,6032,,,true,,completed,,results\20260608T132451Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-5.log
cd3487fb38f5426298cd280b07e5c172,2026-06-08T13:26:33.162178+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,6,false,13.4280,,,10685,9029,,,true,,completed,,results\20260608T132451Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-6.log
e0fff7f295244a2d978beebdb8db47a7,2026-06-08T14:40:30.834142+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency,warm-latency-2-plus-2,123,,,,,,,1,1,true,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144030Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-run-1.log
577d0ed73c394039bf9d399d0ebb7fea,2026-06-08T14:40:30.835413+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency,warm-latency-2-plus-2,123,,,,,,,1,2,false,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144030Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-run-2.log
556deaa5d8db40a9b2944d898f30e18c,2026-06-08T14:40:30.835413+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency,warm-latency-2-plus-2,123,,,,,,,1,3,false,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144030Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-run-3.log
5e48358b85e7440caae24ac66da13d78,2026-06-08T14:40:30.836413+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency,warm-latency-2-plus-2,123,,,,,,,1,4,false,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144030Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-run-4.log
aba323d2485340ba91ce666413139e3f,2026-06-08T14:40:30.837412+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency,warm-latency-2-plus-2,123,,,,,,,1,5,false,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144030Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-run-5.log
ff8e146ead6c46bd9470c44eb3a33333,2026-06-08T14:40:30.837412+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency,warm-latency-2-plus-2,123,,,,,,,1,6,false,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144030Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-latency-run-6.log
5a2d46b5a51f4fef9f0b8ed2141125ce,2026-06-08T14:43:36.621980+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput,warm-throughput-newton,123,,,,,,,1,1,true,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144335Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-run-1.log
b53490020a3d4a97ac60ecd805d9812b,2026-06-08T14:43:36.622980+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput,warm-throughput-newton,123,,,,,,,1,2,false,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144335Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-run-2.log
e2093626715a41c985d133989e2a8b72,2026-06-08T14:43:36.623979+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput,warm-throughput-newton,123,,,,,,,1,3,false,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144335Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-run-3.log
9a9444f989c74b1d83932e1c837da860,2026-06-08T14:43:36.624979+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput,warm-throughput-newton,123,,,,,,,1,4,false,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144335Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-run-4.log
ba93ea65678643bfb1efa8cf34a5a3df,2026-06-08T14:43:36.624979+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput,warm-throughput-newton,123,,,,,,,1,5,false,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144335Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-run-5.log
e0cfa3b63e074b85a8562008e1a9522a,2026-06-08T14:43:36.625979+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp-server,llamacpp_server,qwen2.5-coder-14b-instruct-q4_k_m.gguf,,llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput,warm-throughput-newton,123,,,,,,,1,6,false,,,,,,,,false,missing_model,Model not found: C:\Projetos\ai-local-bench\benchmarks\text\CHANGE_ME\qwen2.5-coder-14b-instruct-q4_k_m.gguf,,results\20260608T144335Z-llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-llamacpp_server\logs\llamacpp-server-qwen2.5-coder-14b-windows-amd-vulkan-warm-throughput-run-6.log
a8166747066e4217935328f406fbe4cc,2026-06-08T14:45:05.628308+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput,llamacpp-text-throughput,0,,,,,,,1,1,true,45.1486,,,11731,12887,,,true,,completed,,results\20260608T144459Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-run-1.log
20dbb19e2ec64b38bd7d2a0ba72b0534,2026-06-08T14:45:56.706911+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput,llamacpp-text-throughput,0,,,,,,,1,2,false,41.9920,,,11504,13183,,,true,,completed,,results\20260608T144459Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-run-2.log
c2fbf59a11004546a2a532b47f6d6782,2026-06-08T14:46:43.886133+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput,llamacpp-text-throughput,0,,,,,,,1,3,false,41.7625,,,11504,13183,,,true,,completed,,results\20260608T144459Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-run-3.log
5d8df2ba23354a8f86150fb38f473b53,2026-06-08T14:47:30.932642+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput,llamacpp-text-throughput,0,,,,,,,1,4,false,41.8488,,,11504,13183,,,true,,completed,,results\20260608T144459Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-run-4.log
7bd7519c9a0e48d3aa86caf1612794ec,2026-06-08T14:48:19.239890+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput,llamacpp-text-throughput,0,,,,,,,1,5,false,42.0369,,,11516,13183,,,true,,completed,,results\20260608T144459Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-run-5.log
4eea239c14eb44059b2f90218f981dab,2026-06-08T14:49:07.732455+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput,llamacpp-text-throughput,0,,,,,,,1,6,false,41.8453,,,11512,13183,,,true,,completed,,results\20260608T144459Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-run-6.log
780cd4233578484393207e074fa7c21f,2026-06-08T15:06:55.646846+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,1,true,13.6258,,,8827,8598,,,true,,completed,,results\20260608T150645Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-1.log
3b1a1aacc02c4528a0a36a83acc242c9,2026-06-08T15:07:15.135213+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,2,false,12.4192,,,8827,5453,,,true,,completed,,results\20260608T150645Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-2.log
545a8cd03a924c6c9f9f40b7fe22cf9c,2026-06-08T15:07:33.427336+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,3,false,12.6814,,,8827,4984,,,true,,completed,,results\20260608T150645Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-3.log
4bca888e6c5f46f2b1f004f12f629787,2026-06-08T15:07:52.119080+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,4,false,12.5473,,,8827,5336,,,true,,completed,,results\20260608T150645Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-4.log
d77c5b000777461589e1374a10d6aaa8,2026-06-08T15:08:10.588526+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,5,false,12.5209,,,8827,5227,,,true,,completed,,results\20260608T150645Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-5.log
253755b57b3b47dea88abf4a17ae8df5,2026-06-08T15:08:29.051893+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency,llamacpp-text-latency,0,,,,,,,1,6,false,12.5179,,,8827,5560,,,true,,completed,,results\20260608T150645Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-latency-run-6.log
62fc1c71f2d04bd09a9b2b4443a8697a,2026-06-08T15:08:48.439741+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput,llamacpp-text-throughput,0,,,,,,,1,1,true,20.1166,,,9908,9064,,,true,,completed,,results\20260608T150842Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-run-1.log
b524d464db8e4cb0b1445ab04271c52f,2026-06-08T15:09:14.053054+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput,llamacpp-text-throughput,0,,,,,,,1,2,false,20.0622,,,9908,9064,,,true,,completed,,results\20260608T150842Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-run-2.log
b7784bf3833748238aefc96ffbb41a4e,2026-06-08T15:09:39.458844+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput,llamacpp-text-throughput,0,,,,,,,1,3,false,20.0965,,,9908,9064,,,true,,completed,,results\20260608T150842Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-run-3.log
6d62749b989d4513ae911beac6370a1f,2026-06-08T15:10:04.898891+00:00,Windows,10.0.26200,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",AMD Radeon RX 6750 XT,AMD,32.0.21043.12001,vulkan,llama.cpp,llamacpp,sha256-ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,ac9bc7a69dab38da1c790838955f1293420b55ab555ef6b4615efa1c1507b1ed,llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput,llamacpp-text-throughput,0,,,,,,,1,4,false,20.0088,,,9908,9064,,,true,,completed,,results\20260608T150842Z-llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-llamacpp\logs\llamacpp-qwen2.5-coder-14b-windows-amd-vulkan-throughput-run-4.log
